"UF";"COD_MUN";"NOME_MUN";"Ausência de Casos";"NUM_2025";"DEN_2025";"RES_2025";"Alcançou a meta?";"RES";"METAS"
"TO";170240;"Arraias";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170255;"Augustinópolis";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"TO";170270;"Aurora do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170290;"Axixá do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170300;"Babaçulândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170305;"Bandeirantes do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170307;"Barra do Ouro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170310;"Barrolândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170320;"Bernardo Sayão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170330;"Bom Jesus do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170360;"Brasilândia do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170370;"Brejinho de Nazaré";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170380;"Buriti do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170382;"Cachoeirinha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170384;"Campos Lindos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170386;"Cariri do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170388;"Carmolândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170389;"Carrasco Bonito";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170390;"Caseara";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170410;"Centenário";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170460;"Chapada de Areia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170510;"Chapada da Natividade";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170550;"Colinas do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170555;"Combinado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170560;"Conceição do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170600;"Couto Magalhães";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170610;"Cristalândia";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"TO";170625;"Crixás do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170650;"Darcinópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170700;"Dianópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170710;"Divinópolis do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170720;"Dois Irmãos do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170730;"Dueré";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170740;"Esperantina";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170755;"Fátima";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170765;"Figueirópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170770;"Filadélfia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170820;"Formoso do Araguaia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170825;"Fortaleza do Tabocão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170830;"Goianorte";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170900;"Goiatins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170930;"Guaraí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170950;"Gurupi";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";170980;"Ipueiras";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171050;"Itacajá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171070;"Itaguatins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171090;"Itapiratins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171110;"Itaporã do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171150;"Jaú do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171180;"Juarina";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171190;"Lagoa da Confusão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171195;"Lagoa do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171200;"Lajeado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171215;"Lavandeira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171240;"Lizarda";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171245;"Luzinópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171250;"Marianópolis do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171270;"Mateiros";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171280;"Maurilândia do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171320;"Miracema do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171330;"Miranorte";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171360;"Monte do Carmo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171370;"Monte Santo do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171380;"Palmeiras do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171395;"Muricilândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171420;"Natividade";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171430;"Nazaré";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171488;"Nova Olinda";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171500;"Nova Rosalândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171510;"Novo Acordo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171515;"Novo Alegre";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171525;"Novo Jardim";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171550;"Oliveira de Fátima";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171570;"Palmeirante";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171575;"Palmeirópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171610;"Paraíso do Tocantins";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"TO";171620;"Paranã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171630;"Pau D'Arco";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171650;"Pedro Afonso";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171660;"Peixe";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171665;"Pequizeiro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171670;"Colméia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171700;"Pindorama do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171720;"Piraquê";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171750;"Pium";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171780;"Ponte Alta do Bom Jesus";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171790;"Ponte Alta do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171800;"Porto Alegre do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171820;"Porto Nacional";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"TO";171830;"Praia Norte";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171840;"Presidente Kennedy";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171845;"Pugmil";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171850;"Recursolândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171855;"Riachinho";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171865;"Rio da Conceição";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171870;"Rio dos Bois";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171875;"Rio Sono";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171880;"Sampaio";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171884;"Sandolândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171886;"Santa Fé do Araguaia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171888;"Santa Maria do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171889;"Santa Rita do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171890;"Santa Rosa do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";171900;"Santa Tereza do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172000;"Santa Terezinha do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172010;"São Bento do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172015;"São Félix do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172020;"São Miguel do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172025;"São Salvador do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172030;"São Sebastião do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172049;"São Valério";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172065;"Silvanópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172080;"Sítio Novo do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172085;"Sucupira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172090;"Taguatinga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172093;"Taipas do Tocantins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172097;"Talismã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172100;"Palmas";;0;2;0;"Não";0;"NÃO ALCANÇOU"
"TO";172110;"Tocantínia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172120;"Tocantinópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172125;"Tupirama";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172130;"Tupiratins";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172208;"Wanderlândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"TO";172210;"Xambioá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210005;"Açailândia";;1;2;50;"Não";50;"NÃO ALCANÇOU"
"MA";210010;"Afonso Cunha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210015;"Água Doce do Maranhão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210020;"Alcântara";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210030;"Aldeias Altas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210040;"Altamira do Maranhão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210043;"Alto Alegre do Maranhão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210047;"Alto Alegre do Pindaré";;17;18;94,44;"Sim";94,4;"ALCANÇOU"
"MA";210050;"Alto Parnaíba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210055;"Amapá do Maranhão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210060;"Amarante do Maranhão";;9;9;100;"Sim";100;"ALCANÇOU"
"MA";210070;"Anajatuba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210080;"Anapurus";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210083;"Apicum-Açu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210087;"Araguanã";;0;2;0;"Não";0;"NÃO ALCANÇOU"
"MA";210090;"Araioses";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210095;"Arame";;8;9;88,89;"Sim";88,9;"ALCANÇOU"
"MA";210100;"Arari";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"MA";210110;"Axixá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210120;"Bacabal";;1;1;100;"Sim";100;"ALCANÇOU"
"MA";210125;"Bacabeira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210130;"Bacuri";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"MA";210135;"Bacurituba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210140;"Balsas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210150;"Barão de Grajaú";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210160;"Barra do Corda";;16;18;88,89;"Sim";88,9;"ALCANÇOU"
"MA";210170;"Barreirinhas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210173;"Belágua";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210177;"Bela Vista do Maranhão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210180;"Benedito Leite";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210190;"Bequimão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210193;"Bernardo do Mearim";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210197;"Boa Vista do Gurupi";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"MA";210200;"Bom Jardim";;7;7;100;"Sim";100;"ALCANÇOU"
"MA";210203;"Bom Jesus das Selvas";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"MA";210207;"Bom Lugar";;1;1;100;"Sim";100;"ALCANÇOU"
"MA";210210;"Brejo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210215;"Brejo de Areia";;0;4;0;"Não";0;"NÃO ALCANÇOU"
"MA";210220;"Buriti";;1;2;50;"Não";50;"NÃO ALCANÇOU"
"MA";210230;"Buriti Bravo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210232;"Buriticupu";;5;7;71,43;"Sim";71,4;"ALCANÇOU"
"MA";210235;"Buritirana";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210237;"Cachoeira Grande";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210240;"Cajapió";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210250;"Cajari";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210255;"Campestre do Maranhão";;1;1;100;"Sim";100;"ALCANÇOU"
"MA";210260;"Cândido Mendes";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210270;"Cantanhede";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210275;"Capinzal do Norte";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"MA";210280;"Carolina";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210290;"Carutapera";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210300;"Caxias";;6;8;75;"Sim";75;"ALCANÇOU"
"MA";210310;"Cedral";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210312;"Central do Maranhão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210315;"Centro do Guilherme";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"MA";210317;"Centro Novo do Maranhão";;2;3;66,67;"Não";66,7;"NÃO ALCANÇOU"
"MA";210320;"Chapadinha";;2;2;100;"Sim";100;"ALCANÇOU"
"MA";210325;"Cidelândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210330;"Codó";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210340;"Coelho Neto";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"MA";210350;"Colinas";;2;3;66,67;"Não";66,7;"NÃO ALCANÇOU"
"MA";210355;"Conceição do Lago-Açu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210360;"Coroatá";;1;1;100;"Sim";100;"ALCANÇOU"
"MA";210370;"Cururupu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210375;"Davinópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210380;"Dom Pedro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210390;"Duque Bacelar";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210400;"Esperantinópolis";;6;6;100;"Sim";100;"ALCANÇOU"
"MA";210405;"Estreito";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210407;"Feira Nova do Maranhão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210408;"Fernando Falcão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210409;"Formosa da Serra Negra";;2;2;100;"Sim";100;"ALCANÇOU"
"MA";210410;"Fortaleza dos Nogueiras";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210420;"Fortuna";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210430;"Godofredo Viana";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210440;"Gonçalves Dias";;3;3;100;"Sim";100;"ALCANÇOU"
"MA";210450;"Governador Archer";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210455;"Governador Edison Lobão";;1;1;100;"Sim";100;"ALCANÇOU"
"MA";210460;"Governador Eugênio Barros";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210462;"Governador Luiz Rocha";;1;2;50;"Não";50;"NÃO ALCANÇOU"
"MA";210465;"Governador Newton Bello";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210467;"Governador Nunes Freire";;4;5;80;"Sim";80;"ALCANÇOU"
"MA";210470;"Graça Aranha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210480;"Grajaú";;2;4;50;"Não";50;"NÃO ALCANÇOU"
"MA";210490;"Guimarães";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210500;"Humberto de Campos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210510;"Icatu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210515;"Igarapé do Meio";;3;3;100;"Sim";100;"ALCANÇOU"
"MA";210520;"Igarapé Grande";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210530;"Imperatriz";;10;10;100;"Sim";100;"ALCANÇOU"
"MA";210535;"Itaipava do Grajaú";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210540;"Itapecuru Mirim";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210542;"Itinga do Maranhão";;0;3;0;"Não";0;"NÃO ALCANÇOU"
"MA";210545;"Jatobá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210547;"Jenipapo dos Vieiras";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210550;"João Lisboa";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"MA";210560;"Joselândia";;23;24;95,83;"Sim";95,8;"ALCANÇOU"
"MA";210565;"Junco do Maranhão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210570;"Lago da Pedra";;39;50;78;"Sim";78;"ALCANÇOU"
"MA";210580;"Lago do Junco";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210590;"Lago Verde";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210592;"Lagoa do Mato";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"MA";210594;"Lago dos Rodrigues";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210596;"Lagoa Grande do Maranhão";;2;3;66,67;"Não";66,7;"NÃO ALCANÇOU"
"MA";210598;"Lajeado Novo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210600;"Lima Campos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210610;"Loreto";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210620;"Luís Domingues";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210630;"Magalhães de Almeida";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210632;"Maracaçumé";;6;11;54,55;"Não";54,5;"NÃO ALCANÇOU"
"MA";210635;"Marajá do Sena";;1;4;25;"Não";25;"NÃO ALCANÇOU"
"MA";210637;"Maranhãozinho";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210640;"Mata Roma";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210650;"Matinha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210660;"Matões";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210663;"Matões do Norte";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210667;"Milagres do Maranhão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210670;"Mirador";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210675;"Miranda do Norte";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210680;"Mirinzal";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"MA";210690;"Monção";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210700;"Montes Altos";;1;1;100;"Sim";100;"ALCANÇOU"
"MA";210710;"Morros";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210720;"Nina Rodrigues";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210725;"Nova Colinas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210730;"Nova Iorque";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210735;"Nova Olinda do Maranhão";;2;2;100;"Sim";100;"ALCANÇOU"
"MA";210740;"Olho d'Água das Cunhãs";;1;1;100;"Sim";100;"ALCANÇOU"
"MA";210745;"Olinda Nova do Maranhão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210750;"Paço do Lumiar";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210760;"Palmeirândia";;3;4;75;"Sim";75;"ALCANÇOU"
"MA";210770;"Paraibano";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210780;"Parnarama";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210790;"Passagem Franca";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"MA";210800;"Pastos Bons";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210805;"Paulino Neves";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210810;"Paulo Ramos";;5;6;83,33;"Sim";83,3;"ALCANÇOU"
"MA";210820;"Pedreiras";;1;1;100;"Sim";100;"ALCANÇOU"
"MA";210825;"Pedro do Rosário";;6;8;75;"Sim";75;"ALCANÇOU"
"MA";210830;"Penalva";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210840;"Peri Mirim";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210845;"Peritoró";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"MA";210850;"Pindaré-Mirim";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210860;"Pinheiro";;11;18;61,11;"Não";61,1;"NÃO ALCANÇOU"
"MA";210870;"Pio XII";;2;2;100;"Sim";100;"ALCANÇOU"
"MA";210880;"Pirapemas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210890;"Poção de Pedras";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210900;"Porto Franco";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210905;"Porto Rico do Maranhão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210910;"Presidente Dutra";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210920;"Presidente Juscelino";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210923;"Presidente Médici";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210927;"Presidente Sarney";;2;4;50;"Não";50;"NÃO ALCANÇOU"
"MA";210930;"Presidente Vargas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210940;"Primeira Cruz";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210945;"Raposa";;0;2;0;"Não";0;"NÃO ALCANÇOU"
"MA";210950;"Riachão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210955;"Ribamar Fiquene";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210960;"Rosário";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210970;"Sambaíba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210975;"Santa Filomena do Maranhão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";210980;"Santa Helena";;15;19;78,95;"Sim";79;"ALCANÇOU"
"MA";210990;"Santa Inês";;5;7;71,43;"Sim";71,4;"ALCANÇOU"
"MA";211000;"Santa Luzia";;20;20;100;"Sim";100;"ALCANÇOU"
"MA";211003;"Santa Luzia do Paruá";;2;3;66,67;"Não";66,7;"NÃO ALCANÇOU"
"MA";211010;"Santa Quitéria do Maranhão";;0;2;0;"Não";0;"NÃO ALCANÇOU"
"MA";211020;"Santa Rita";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"MA";211023;"Santana do Maranhão";;0;1;0;"Não";0;"NÃO ALCANÇOU"
